multiplex	node	score
Disease	disease_5384	0.001849958981067584
Disease	disease_19033	0.0018407647531528703
Disease	disease_5754	0.001786899654564401
Disease	disease_16532	0.0017763397859261868
Disease	disease_1152	0.0011384978687197706
Disease	disease_8171	0.0011305312718957344
Disease	disease_5240	0.0010303265086271073
Disease	disease_2050	0.0009899635571055361
Disease	disease_5281	0.0009818165649974164
Disease	disease_5154	0.0009718773104122759
Disease	disease_5379	0.0009530780473952571
Disease	disease_3040	0.0009480633179808492
Disease	disease_3652	0.0009464380576455608
Disease	disease_1922	0.0009424047756196821
Disease	disease_1442	0.0009338433753541958
Disease	disease_7079	0.0009154968764175848
Disease	disease_2046	0.0009077196619972122
Disease	disease_6875	0.0008863647014002825
Disease	disease_20722	0.0008783120797483174
Disease	disease_440	0.0008765809032783768
Disease	disease_5371	0.00025622404076492674
Disease	disease_100030	0.00022131254979139767
Disease	disease_5328	0.0002194773275844674
Disease	disease_415	0.0002167825854610121
Disease	disease_20573	0.0002033853545643205
Disease	disease_21698	0.00016866004456204682
Disease	disease_5618	0.00012836263039767146
Disease	disease_2491	0.00012628751566071442
Disease	disease_5027	0.00012022192975624493
Disease	disease_5146	0.0001156684223550316
Disease	disease_21154	0.00011340253612862165
Disease	disease_18168	0.00011050502798174744
Disease	disease_22912	0.00011044588564092388
Disease	disease_18167	0.00011044588564092388
Disease	disease_5247	0.00010229247469148767
Disease	disease_1926	8.766072747881026e-05
Disease	disease_5227	8.652672820354367e-05
Disease	disease_1134	8.312184277512208e-05
Disease	disease_2254	8.067857252724201e-05
Disease	disease_6891	7.923863538187017e-05
Disease	disease_21702	7.581585798462072e-05
Disease	disease_2039	7.07749982790174e-05
Disease	disease_24647	6.890679604571064e-05
Disease	disease_3398	6.830987212304457e-05
Disease	disease_10687	6.788078945375712e-05
Disease	disease_20072	6.780410185537006e-05
Disease	disease_17704	6.768254654167388e-05
Disease	disease_414	6.637394342818538e-05
Disease	disease_6710	6.581430537257062e-05
Disease	disease_2612	6.468958056023577e-05
Disease	disease_3290	6.342716533076458e-05
Disease	disease_6892	6.342716533076458e-05
Disease	disease_14150	6.283619503754682e-05
Disease	disease_14598	6.244348160710441e-05
Disease	disease_14921	6.233479955190379e-05
Disease	disease_5303	5.544937783284057e-05
Disease	disease_4985	5.262474788519494e-05
Disease	disease_6642	5.099871475300495e-05
Disease	disease_2326	5.041833716451881e-05
Disease	disease_100192	4.3408884114740235e-05
Disease	disease_2009	4.305807361603221e-05
Disease	disease_5263	4.207136927294605e-05
Disease	disease_3847	3.9750653978378244e-05
Disease	disease_9696	3.9632428836431354e-05
Disease	disease_44965	3.458078897455744e-05
Disease	disease_4247	3.398265782774379e-05
Disease	disease_8383	3.362699401571312e-05
Disease	disease_5148	3.199668798958316e-05
Disease	disease_24613	3.1840910827150295e-05
Disease	disease_5084	2.8826924892894078e-05
Disease	disease_19182	2.6820299537215365e-05
Disease	disease_12685	2.6565001467217685e-05
Disease	disease_41086	2.6466743576729937e-05
