multiplex	node	score
Disease	disease_19148	0.10977192430304519
Disease	disease_19245	0.10754406353653297
Disease	disease_10204	0.014979337279279874
Disease	disease_10205	0.011528902053198209
Disease	disease_155	0.0034104893488111298
Disease	disease_2561	0.003311857604843235
Disease	disease_15611	0.0033087169745996403
Disease	disease_2525	0.003291137229946784
Disease	disease_19255	0.003272185540615322
Disease	disease_20143	0.0032631750475619705
Disease	disease_16295	0.0032610796762030827
Disease	disease_15905	0.000984254098956747
Disease	disease_19149	0.0009018576205911702
Disease	disease_8601	0.00034105083870304557
Disease	disease_8602	0.0003410507768704763
Disease	disease_10155	0.00020475815980432652
Disease	disease_18120	0.00020441187377103802
Disease	disease_16117	0.0002027664976075033
Disease	disease_12545	0.0001986112792390971
Disease	disease_16397	0.00016866426783115318
Disease	disease_19260	0.0001464893310971071
Disease	disease_19262	0.0001461125020309024
Disease	disease_19261	0.00014339854445718207
Disease	disease_10526	0.0001342283891658138
Disease	disease_19052	0.00011236908686976519
Disease	disease_19058	0.00010852245162914271
Disease	disease_9499	9.582554432739548e-05
Disease	disease_18150	9.168179590119683e-05
Disease	disease_10088	9.143893748142538e-05
Disease	disease_18868	8.909152286674527e-05
Disease	disease_10017	8.769239158888605e-05
Disease	disease_9218	8.723648198728353e-05
Disease	disease_1982	8.520650964911231e-05
Disease	disease_17719	8.511672240589173e-05
Disease	disease_4884	8.488435902929602e-05
Disease	disease_12719	8.463327220372056e-05
Disease	disease_20244	8.3189962261206e-05
Disease	disease_18129	8.218035744475765e-05
Disease	disease_8948	7.786987882702227e-05
Disease	disease_15674	7.777063205365476e-05
Disease	disease_24237	7.666580294880242e-05
Disease	disease_9267	7.661825678880047e-05
Disease	disease_9265	7.455427249730111e-05
Disease	disease_17809	7.403919679425627e-05
Disease	disease_12721	7.370059608263044e-05
Disease	disease_9266	7.338597225693272e-05
Disease	disease_10100	7.17266728092686e-05
Disease	disease_20142	7.102289913653936e-05
Disease	disease_10006	7.06584808671305e-05
Disease	disease_5560	7.030698258568654e-05
Disease	disease_16091	6.992903183389823e-05
Disease	disease_16341	6.904163746482246e-05
Disease	disease_19706	6.730179103036188e-05
Disease	disease_16326	6.524605444708283e-05
Disease	disease_44969	6.396761925627334e-05
Disease	disease_19249	6.343389568687661e-05
Disease	disease_17736	6.328679084313022e-05
Disease	disease_19246	6.291206669867796e-05
Disease	disease_17738	6.273217342035426e-05
Disease	disease_17731	6.267494295553354e-05
Disease	disease_13342	6.248845856021862e-05
Disease	disease_9940	6.222199897292874e-05
Disease	disease_8705	6.216158360489322e-05
Disease	disease_9296	6.211351868928361e-05
Disease	disease_18117	5.765775365067597e-05
Disease	disease_1336	4.686462173182043e-05
Disease	disease_17748	4.667247842076094e-05
Disease	disease_100243	4.599137491676517e-05
Disease	disease_5523	4.588178317266781e-05
Disease	disease_193	4.5726558474003854e-05
Disease	disease_17986	4.548859512952474e-05
Disease	disease_19256	4.530632081576847e-05
Disease	disease_60724	4.525760209674324e-05
Disease	disease_40500	4.524796194620199e-05
Disease	disease_29140	4.524233069758802e-05
Disease	disease_37858	4.507430139119397e-05
Disease	disease_17709	4.49549138716709e-05
Disease	disease_9923	4.484792754228181e-05
