multiplex	node	score
Disease	disease_18800	0.0008316217875742651
Disease	disease_5148	0.0005531215295094534
Disease	disease_50	0.000427281760818089
Disease	disease_7794	0.00037837644261890657
Disease	disease_5154	0.00033494351468690283
Disease	disease_15770	0.000313923795605652
Disease	disease_15129	0.0003034405538797517
Disease	disease_5240	0.00029971792485130504
Disease	disease_5300	0.0002914181458363157
Disease	disease_13099	0.00028850582361220355
Disease	disease_19832	0.00028629014469272685
Disease	disease_5281	0.0002847848357501163
Disease	disease_5775	0.0002701258814445216
Disease	disease_1922	0.0002672064112950942
Disease	disease_5298	0.0002668995353698485
Disease	disease_5010	0.0002560896563689135
Disease	disease_5359	0.0002546256750442997
Disease	disease_19824	0.00024709903666840716
Disease	disease_10615	0.0002468876058875846
Disease	disease_18762	0.0002442381098240795
Disease	disease_100192	0.0002441983802770359
Disease	disease_4	0.00024262105743400202
Disease	disease_5009	0.0002396120474576713
Disease	disease_19841	0.00023926615512413787
Disease	disease_19618	0.00023770015282370966
Disease	disease_9410	0.00023676675068354486
Disease	disease_4781	0.0002349889821280996
Disease	disease_10264	0.0002349031787609715
Disease	disease_18967	0.00023418015983168192
Disease	disease_19801	0.00023355811224397722
Disease	disease_3005	0.00023324183376770212
Disease	disease_15128	0.00023316974773539962
Disease	disease_15789	0.00023163620301170943
Disease	disease_11057	0.00022997202173919717
Disease	disease_1343	0.0002299231968717636
Disease	disease_6716	0.00022670491198104807
Disease	disease_7079	0.00022665568729329064
Disease	disease_14461	0.00022659639553026818
Disease	disease_14103	0.00022658876961101075
Disease	disease_13926	0.0002265880072515939
Disease	disease_14107	0.00022657954370990045
Disease	disease_14106	0.00022657231692147138
Disease	disease_14105	0.0002265689626813323
Disease	disease_14102	0.00022656603894861778
Disease	disease_21178	0.00022557384777462575
Disease	disease_7935	0.00022536398744185494
Disease	disease_15127	0.0002252977414815193
Disease	disease_2046	0.00022490369467007885
Disease	disease_2679	0.0002241799252256371
Disease	disease_8733	0.00022358118069527326
Disease	disease_3678	0.00022276630024551245
Disease	disease_1761	0.00022243915223472068
Disease	disease_24327	0.00022236643265245102
Disease	disease_2520	0.00022203551844611456
Disease	disease_5315	0.00022185491542099411
Disease	disease_4375	0.00022074070790955758
Disease	disease_4982	0.00022042178024010364
Disease	disease_19591	0.00021982785511437053
Disease	disease_5152	0.00021950929543497466
Disease	disease_1187	0.00021922792597776504
Disease	disease_9876	0.00021881918879300508
Disease	disease_8250	0.00021869275965316054
Disease	disease_13006	0.00021868510445585378
Disease	disease_9879	0.0002186809830029176
Disease	disease_8731	0.00021798368576127195
Disease	disease_8159	0.00021793501491130233
Disease	disease_4946	0.00021786176735425739
Disease	disease_10635	0.00021688247348670942
Disease	disease_7844	0.00021671119416924358
Disease	disease_12528	0.00021670938687848643
Disease	disease_9482	0.0002167034322266823
Disease	disease_24644	0.00021669544024749835
Disease	disease_13910	0.00021667913514331722
Disease	disease_13911	0.0002166744388015046
Disease	disease_12988	0.00021667086606131462
Disease	disease_13913	0.00021666223493446542
Disease	disease_12880	0.00021666172027754214
Disease	disease_13961	0.00021666087089040875
Disease	disease_20671	0.0002158653878517863
