multiplex	node	score
Disease	disease_5281	0.0025626004116320817
Disease	disease_5388	0.0022238764788080545
Disease	disease_5154	0.0018945069447418657
Disease	disease_2049	0.0018220522129222456
Disease	disease_7193	0.0018201756505263494
Disease	disease_12672	0.0018057142796561146
Disease	disease_1343	0.001805402306265389
Disease	disease_6698	0.0018016007330286525
Disease	disease_6699	0.0018000529860766263
Disease	disease_17773	0.001796752706801614
Disease	disease_3785	0.0017798515676437253
Disease	disease_13276	0.001764754679526817
Disease	disease_15509	0.0002433778747035435
Disease	disease_1609	0.0002411465363246658
Disease	disease_4805	0.00021955299371578338
Disease	disease_6026	0.00019839828881291604
Disease	disease_5346	0.00019019369206303957
Disease	disease_5240	0.00017191273896753587
Disease	disease_2886	0.000146080084347411
Disease	disease_19724	0.00012834638697350003
Disease	disease_15939	0.00012715697019778925
Disease	disease_17368	0.00012486027343968446
Disease	disease_1134	0.00010361141447883359
Disease	disease_1530	0.00010162172422626934
Disease	disease_16383	9.9885815041053e-05
Disease	disease_12851	9.972989599321177e-05
Disease	disease_12850	9.969531675299504e-05
Disease	disease_5066	9.484003763611946e-05
Disease	disease_100189	8.946535453831908e-05
Disease	disease_18999	8.799421106357391e-05
Disease	disease_8783	8.655181724299399e-05
Disease	disease_100188	8.624412999653469e-05
Disease	disease_3847	8.154961870711194e-05
Disease	disease_5148	7.736098423939325e-05
Disease	disease_7329	7.070113015315892e-05
Disease	disease_2048	6.706916129871579e-05
Disease	disease_13080	6.671629448294614e-05
Disease	disease_13637	6.671629448294614e-05
Disease	disease_13636	6.671629448294614e-05
Disease	disease_13079	6.671629448294614e-05
Disease	disease_24277	6.513250097174522e-05
Disease	disease_44965	6.505059475689327e-05
Disease	disease_100241	6.470746945128133e-05
Disease	disease_1198	6.382023170134844e-05
Disease	disease_2245	6.381746587451703e-05
Disease	disease_19098	6.37777129375309e-05
Disease	disease_43768	6.375605060192836e-05
Disease	disease_1922	6.311599535010767e-05
Disease	disease_2515	6.309585471226181e-05
Disease	disease_100192	5.5031846837637756e-05
Disease	disease_2155	5.459877289259071e-05
Disease	disease_2050	5.18628187259383e-05
Disease	disease_43291	5.042171112995663e-05
Disease	disease_21253	4.79130690063611e-05
Disease	disease_21416	4.667259451653525e-05
Disease	disease_987	4.612680746433102e-05
Disease	disease_12366	4.612680746433102e-05
Disease	disease_12365	4.612680746433102e-05
Disease	disease_4858	4.612680746433102e-05
Disease	disease_4859	4.612680746433102e-05
Disease	disease_8383	4.5409840578852114e-05
Disease	disease_5359	4.3454748779364936e-05
