multiplex	node	score
Disease	disease_21178	0.0026352787605389795
Disease	disease_4795	0.002178902894452482
Disease	disease_2776	0.0021279810418380774
Disease	disease_4872	0.0021182807233591826
Disease	disease_6507	0.0021033323148288855
Disease	disease_43519	0.0020808977743703816
Disease	disease_2406	0.0020696139477215628
Disease	disease_5538	0.0020494385994382644
Disease	disease_2279	0.0020295407969374004
Disease	disease_19142	0.001145519180466179
Disease	disease_37939	0.0011342257272595406
Disease	disease_37821	0.0011181006512672453
Disease	disease_1436	0.00022665954811514302
Disease	disease_5247	0.00017406769406373744
Disease	disease_4869	0.00017254389985192067
Disease	disease_4871	0.0001694624603081474
Disease	disease_4873	0.0001694624603081474
Disease	disease_226	0.00016767374575195196
Disease	disease_18307	0.00016601364273568126
Disease	disease_21166	0.00013931121019568934
Disease	disease_4652	0.00013773166272975905
Disease	disease_24295	0.00013300636658226725
Disease	disease_17754	0.00012425610226060385
Disease	disease_21205	0.00011972492118509013
Disease	disease_5265	0.00011936793910875988
Disease	disease_2409	0.00011935745869313529
Disease	disease_21235	0.00011774362625845292
Disease	disease_24278	0.00011590570381885068
Disease	disease_6532	0.00011491097628583262
Disease	disease_2519	0.00011449944534171815
Disease	disease_2520	0.00011448464593420117
Disease	disease_5066	0.00011422255028291165
Disease	disease_19084	0.00011071023368878238
Disease	disease_5972	0.00010886023973476619
Disease	disease_21666	8.863469789422901e-05
Disease	disease_1	8.358137673907486e-05
Disease	disease_5315	8.337566682695824e-05
Disease	disease_37747	8.160447866310263e-05
Disease	disease_44745	8.076801181322852e-05
Disease	disease_43839	7.996768422085702e-05
Disease	disease_5867	7.954990974776473e-05
Disease	disease_43895	7.944217737895892e-05
Disease	disease_43458	7.943564458345175e-05
Disease	disease_5203	7.93865884272232e-05
Disease	disease_2246	7.807593206120579e-05
Disease	disease_21669	7.711609943097016e-05
Disease	disease_1051	7.589190917840247e-05
Disease	disease_1050	7.581680011086592e-05
Disease	disease_5109	7.569417631163737e-05
Disease	disease_262	7.551104772880188e-05
Disease	disease_1053	7.353797300702971e-05
Disease	disease_12268	6.669793123401117e-05
Disease	disease_5240	6.627356637216493e-05
Disease	disease_1080	6.571991122921842e-05
Disease	disease_1922	6.508948567152744e-05
Disease	disease_5154	5.895134919624202e-05
Disease	disease_5027	5.572332070201345e-05
Disease	disease_3781	5.484802741127744e-05
Disease	disease_705	5.357139924826124e-05
Disease	disease_4639	5.350263890567708e-05
Disease	disease_19257	5.2557425721817254e-05
Disease	disease_25598	5.232756956357339e-05
Disease	disease_17763	5.1822040539895035e-05
Disease	disease_4689	5.171097549791202e-05
Disease	disease_5281	5.110406915037772e-05
Disease	disease_21001	5.074394977295475e-05
Disease	disease_11631	5.0527616627711856e-05
Disease	disease_11012	5.051715743550536e-05
Disease	disease_11417	5.051620379574816e-05
Disease	disease_9275	5.049938806513854e-05
Disease	disease_14225	5.048672138020574e-05
Disease	disease_4277	4.77685735572053e-05
Disease	disease_21680	4.215044416429292e-05
Disease	disease_5384	3.9032371964464094e-05
Disease	disease_5961	3.7160528704372495e-05
Disease	disease_5249	3.611359860284039e-05
Disease	disease_24313	3.556744792005826e-05
Disease	disease_5545	3.405233063594965e-05
Disease	disease_5148	3.2605075512002484e-05
Disease	disease_24330	3.172179629841239e-05
Disease	disease_5970	3.076480579791354e-05
Disease	disease_2442	2.9800997332399337e-05
Disease	disease_6891	2.9466777045521916e-05
Disease	disease_5906	2.9220800668035912e-05
Disease	disease_100192	2.7766637573755484e-05
Disease	disease_916	2.673377110744227e-05
Disease	disease_1134	2.588930972553219e-05
Disease	disease_5920	2.5458846679497467e-05
Disease	disease_8294	2.5430080207806348e-05
Disease	disease_2408	2.5248576898441774e-05
Disease	disease_18183	2.5098430196294748e-05
