multiplex	node	score
Disease	disease_33946	0.10877064106513104
Disease	disease_27749	0.005957825104156017
Disease	disease_19623	0.00581654389312673
Disease	disease_15053	0.005721601439856543
Disease	disease_15054	0.0057158776621075305
Disease	disease_12901	0.0012078587514237288
Disease	disease_44744	0.0011291896245268001
Disease	disease_6690	0.0010649891432511448
Disease	disease_1	0.00036528564164200995
Disease	disease_33947	0.0003650913705425561
Disease	disease_7361	0.0003621370673243402
Disease	disease_27751	0.00035746950526686206
Disease	disease_27750	0.00035746950526686206
Disease	disease_24255	0.0003561369981951572
Disease	disease_19013	0.00035556993572862146
Disease	disease_1531	0.00015641990732307923
Disease	disease_5269	0.0001318858769144114
Disease	disease_2907	0.00012876421653741456
Disease	disease_2242	8.143244355269337e-05
Disease	disease_21181	7.988024718914474e-05
Disease	disease_16628	7.633368615638307e-05
Disease	disease_12526	6.707807646780547e-05
Disease	disease_17133	3.332572161697161e-05
Disease	disease_6526	3.207436992825573e-05
Disease	disease_15	3.044422439512183e-05
Disease	disease_18727	3.0223204347499058e-05
Disease	disease_11057	1.3437099187239016e-05
Disease	disease_19624	1.3178570302254425e-05
Disease	disease_11243	9.854643772827094e-06
Disease	disease_8783	9.707916944133897e-06
Disease	disease_8310	9.667319467643058e-06
Disease	disease_7568	9.610436157412603e-06
Disease	disease_54813	9.590335180580697e-06
Disease	disease_5359	9.383785474967041e-06
Disease	disease_831	8.973221685844686e-06
Disease	disease_9315	8.768098861556335e-06
Disease	disease_3847	8.702613444669567e-06
Disease	disease_2692	8.22731090466092e-06
Disease	disease_9234	8.186972247282334e-06
Disease	disease_5480	7.5777677541287204e-06
Disease	disease_6589	6.419097944427076e-06
Disease	disease_2492	6.190789524484462e-06
Disease	disease_25483	6.106625958617706e-06
Disease	disease_19008	6.070189729781361e-06
Disease	disease_5583	5.893863216851908e-06
Disease	disease_4980	5.696980976976171e-06
Disease	disease_21178	5.6727542331854126e-06
Disease	disease_2254	5.624088939783752e-06
Disease	disease_3900	5.55781482020591e-06
Disease	disease_1134	5.495790250854856e-06
Disease	disease_16632	5.364303479636773e-06
Disease	disease_11559	5.163372267636514e-06
Disease	disease_17290	5.1182490506052705e-06
Disease	disease_9469	5.111891202391273e-06
Disease	disease_20683	5.0747036544737724e-06
Disease	disease_1751	4.854961648846954e-06
Disease	disease_473	4.783110117725678e-06
Disease	disease_3969	4.691731105309469e-06
Disease	disease_4450	4.605512372585939e-06
Disease	disease_16635	4.601858115484484e-06
Disease	disease_1633	4.584603177172722e-06
Disease	disease_5570	4.536770758581993e-06
Disease	disease_2305	4.529409693542448e-06
Disease	disease_22535	4.521801517575319e-06
Disease	disease_4763	4.521801517575319e-06
Disease	disease_610	4.462623409193314e-06
Disease	disease_21022	4.42344384979332e-06
Disease	disease_19737	4.366980289646598e-06
Disease	disease_7527	4.3149536402675275e-06
Disease	disease_6784	4.2674835212315806e-06
Disease	disease_21166	4.238356696641746e-06
Disease	disease_24575	4.227201739631741e-06
Disease	disease_5550	4.176947120278585e-06
Disease	disease_20012	4.172392551787002e-06
Disease	disease_21669	4.097189629394556e-06
Disease	disease_21668	4.07143110816057e-06
Disease	disease_44013	4.065196750818827e-06
Disease	disease_16264	4.04187507204058e-06
Disease	disease_21147	4.024465899281282e-06
Disease	disease_21199	4.017622389221683e-06
Disease	disease_43543	4.009630492352218e-06
Disease	disease_100086	4.005072215855096e-06
Disease	disease_19725	3.994003773014659e-06
