exposure_C092102	gene/protein_1401	2
exposure_C033146	gene/protein_214	2
exposure_C033146	gene/protein_627	2
exposure_C033146	gene/protein_1401	2
exposure_C033146	gene/protein_10468	2
exposure_C033146	gene/protein_3315	2
exposure_C033146	gene/protein_3603	2
exposure_C029350	gene/protein_214	2
exposure_C029350	gene/protein_1401	2
exposure_C029790	gene/protein_6906	2
exposure_C029790	gene/protein_7252	2
exposure_C029790	gene/protein_3565	2
exposure_C066675	gene/protein_3875	2
exposure_C477694	gene/protein_7252	2
exposure_C500336	gene/protein_6906	2
exposure_C500336	gene/protein_7252	2
exposure_C511295	gene/protein_1735	2
exposure_C511295	gene/protein_7252	2
exposure_C511295	gene/protein_593	2
exposure_C511295	gene/protein_29035	2
exposure_C511295	gene/protein_1136	2
exposure_C511295	gene/protein_51303	2
exposure_C511295	gene/protein_80199	2
exposure_C511295	gene/protein_2736	2
exposure_C511295	gene/protein_3624	2
exposure_C511295	gene/protein_10439	2
exposure_C511295	gene/protein_57092	2
exposure_C511295	gene/protein_200734	2
exposure_C511295	gene/protein_7084	2
exposure_C511295	gene/protein_55092	2
exposure_C511295	gene/protein_91975	2
exposure_C511295	gene/protein_605	2
exposure_C511295	gene/protein_283638	2
exposure_C511295	gene/protein_11183	2
exposure_C511295	gene/protein_57462	2
exposure_C511295	gene/protein_10501	2
exposure_C511295	gene/protein_23012	2
exposure_C067940	gene/protein_3875	2
exposure_C067940	gene/protein_6906	2
exposure_C067940	gene/protein_7252	2
exposure_C070055	gene/protein_6906	2
exposure_C070055	gene/protein_7252	2
exposure_C541132	gene/protein_6906	2
exposure_C541132	gene/protein_7252	2
exposure_C081766	gene/protein_3875	2
exposure_C009828	gene/protein_3875	2
exposure_C009828	gene/protein_100302139	2
exposure_C009407	gene/protein_3875	2
exposure_C009407	gene/protein_100302139	2
exposure_C051450	gene/protein_1392	2
exposure_C477779	gene/protein_214	2
exposure_C477779	gene/protein_1401	2
exposure_C028405	gene/protein_1401	2
exposure_C069616	gene/protein_7252	2
exposure_C094371	gene/protein_10468	2
exposure_C094371	gene/protein_3315	2
exposure_C094371	gene/protein_3603	2
exposure_C094371	gene/protein_26085	2
exposure_C021338	gene/protein_10468	2
exposure_C021338	gene/protein_3315	2
exposure_C021338	gene/protein_3603	2
exposure_C021338	gene/protein_26085	2
exposure_C017618	gene/protein_7252	2
exposure_C092103	gene/protein_627	2
exposure_C041594	gene/protein_7124	2
exposure_C091375	gene/protein_1401	2
exposure_D000075182	gene/protein_1543	2
exposure_D000075182	gene/protein_3481	2
exposure_D000075182	gene/protein_4790	2
exposure_D000075182	gene/protein_6517	2
exposure_D000393	gene/protein_4843	2
exposure_D000393	gene/protein_136	2
exposure_D000393	gene/protein_339416	2
exposure_D000393	gene/protein_8705	2
exposure_D000393	gene/protein_975	2
exposure_D000393	gene/protein_1616	2
exposure_D000393	gene/protein_199990	2
exposure_D000393	gene/protein_79843	2
exposure_D000393	gene/protein_3320	2
exposure_D000393	gene/protein_9235	2
exposure_D000393	gene/protein_23313	2
exposure_D000393	gene/protein_54923	2
exposure_D000393	gene/protein_64788	2
exposure_D000393	gene/protein_54585	2
exposure_D000393	gene/protein_4854	2
exposure_D000393	gene/protein_5025	2
exposure_D000393	gene/protein_9780	2
exposure_D000393	gene/protein_80863	2
exposure_D000393	gene/protein_7204	2
exposure_D000393	gene/protein_147837	2
exposure_D000393	gene/protein_50616	2
exposure_D000393	gene/protein_246	2
exposure_D000393	gene/protein_5468	2
exposure_D000393	gene/protein_5742	2
exposure_D000393	gene/protein_5743	2
exposure_D000393	gene/protein_3596	2
exposure_D000393	gene/protein_3565	2
exposure_D000393	gene/protein_3567	2
exposure_D000393	gene/protein_9290	2
exposure_D000393	gene/protein_7173	2
exposure_D000393	gene/protein_847	2
exposure_D000393	gene/protein_9361	2
exposure_D000393	gene/protein_11112	2
exposure_D000393	gene/protein_81894	2
exposure_D000393	gene/protein_1545	2
exposure_D000393	gene/protein_3553	2
