effect/phenotype_2240	gene/protein_1	2
effect/phenotype_2240	gene/protein_196	2
effect/phenotype_2240	gene/protein_213	2
effect/phenotype_2240	gene/protein_219	2
effect/phenotype_2240	gene/protein_815	2
effect/phenotype_2240	gene/protein_1421	2
effect/phenotype_2240	gene/protein_1432	2
effect/phenotype_2240	gene/protein_1535	2
effect/phenotype_2240	gene/protein_1543	2
effect/phenotype_2240	gene/protein_1544	2
effect/phenotype_2240	gene/protein_1545	2
effect/phenotype_2240	gene/protein_1587	2
effect/phenotype_2240	gene/protein_1826	2
effect/phenotype_2240	gene/protein_2257	2
effect/phenotype_2240	gene/protein_2494	2
effect/phenotype_2240	gene/protein_3067	2
effect/phenotype_2240	gene/protein_3514	2
effect/phenotype_2240	gene/protein_3952	2
effect/phenotype_2240	gene/protein_3953	2
effect/phenotype_2240	gene/protein_4430	2
effect/phenotype_2240	gene/protein_4591	2
effect/phenotype_2240	gene/protein_4780	2
effect/phenotype_2240	gene/protein_4843	2
effect/phenotype_2240	gene/protein_4846	2
effect/phenotype_2240	gene/protein_5184	2
effect/phenotype_2240	gene/protein_5465	2
effect/phenotype_2240	gene/protein_5970	2
effect/phenotype_2240	gene/protein_7040	2
effect/phenotype_2240	gene/protein_7376	2
effect/phenotype_2240	gene/protein_8462	2
effect/phenotype_2240	gene/protein_8533	2
effect/phenotype_2240	gene/protein_8714	2
effect/phenotype_2240	gene/protein_8856	2
effect/phenotype_2240	gene/protein_9474	2
effect/phenotype_2240	gene/protein_9719	2
effect/phenotype_2240	gene/protein_9817	2
effect/phenotype_2240	gene/protein_9970	2
effect/phenotype_2240	gene/protein_9971	2
effect/phenotype_2240	gene/protein_11096	2
effect/phenotype_2240	gene/protein_22977	2
effect/phenotype_2240	gene/protein_23209	2
effect/phenotype_2240	gene/protein_23604	2
effect/phenotype_2240	gene/protein_55315	2
effect/phenotype_2240	gene/protein_83667	2
effect/phenotype_2240	gene/protein_114757	2
effect/phenotype_2240	gene/protein_114805	2
effect/phenotype_2240	gene/protein_129642	2
effect/phenotype_2240	gene/protein_151556	2
effect/phenotype_2240	gene/protein_157869	2
effect/phenotype_2240	gene/protein_167681	2
effect/phenotype_2240	gene/protein_219621	2
effect/phenotype_2240	gene/protein_246329	2
effect/phenotype_2240	gene/protein_406967	2
effect/phenotype_2240	gene/protein_641371	2
effect/phenotype_1254	gene/protein_18	2
effect/phenotype_1254	gene/protein_3553	2
effect/phenotype_1254	gene/protein_9474	2
effect/phenotype_1254	gene/protein_10533	2
effect/phenotype_10547	gene/protein_18	2
effect/phenotype_10547	gene/protein_3954	2
effect/phenotype_10547	gene/protein_4204	2
effect/phenotype_10547	gene/protein_50484	2
effect/phenotype_10547	gene/protein_113189	2
effect/phenotype_10547	gene/protein_284058	2
effect/phenotype_1252	gene/protein_18	2
effect/phenotype_1252	gene/protein_318	2
effect/phenotype_1252	gene/protein_1644	2
effect/phenotype_1252	gene/protein_3954	2
effect/phenotype_1252	gene/protein_4047	2
effect/phenotype_1252	gene/protein_4204	2
effect/phenotype_1252	gene/protein_5081	2
effect/phenotype_1252	gene/protein_5515	2
effect/phenotype_1252	gene/protein_7468	2
effect/phenotype_1252	gene/protein_10943	2
effect/phenotype_1252	gene/protein_26173	2
effect/phenotype_1252	gene/protein_50484	2
effect/phenotype_1252	gene/protein_51008	2
effect/phenotype_1252	gene/protein_54681	2
effect/phenotype_1252	gene/protein_113189	2
effect/phenotype_1252	gene/protein_253959	2
effect/phenotype_1252	gene/protein_284058	2
effect/phenotype_1250	gene/protein_18	2
effect/phenotype_1250	gene/protein_38	2
effect/phenotype_1250	gene/protein_43	2
effect/phenotype_1250	gene/protein_116	2
effect/phenotype_1250	gene/protein_135	2
effect/phenotype_1250	gene/protein_147	2
effect/phenotype_1250	gene/protein_183	2
effect/phenotype_1250	gene/protein_210	2
effect/phenotype_1250	gene/protein_249	2
effect/phenotype_1250	gene/protein_328	2
effect/phenotype_1250	gene/protein_348	2
effect/phenotype_1250	gene/protein_351	2
effect/phenotype_1250	gene/protein_476	2
effect/phenotype_1250	gene/protein_538	2
effect/phenotype_1250	gene/protein_590	2
effect/phenotype_1250	gene/protein_627	2
effect/phenotype_1250	gene/protein_774	2
effect/phenotype_1250	gene/protein_777	2
effect/phenotype_1250	gene/protein_847	2
effect/phenotype_1250	gene/protein_885	2
effect/phenotype_1250	gene/protein_1024	2
effect/phenotype_1250	gene/protein_1103	2
effect/phenotype_1250	gene/protein_1128	2
effect/phenotype_1250	gene/protein_1136	2
effect/phenotype_1250	gene/protein_1137	2
effect/phenotype_1250	gene/protein_1138	2
effect/phenotype_1250	gene/protein_1139	2
effect/phenotype_1250	gene/protein_1143	2
effect/phenotype_1250	gene/protein_1173	2
effect/phenotype_1250	gene/protein_1191	2
effect/phenotype_1250	gene/protein_1244	2
effect/phenotype_1250	gene/protein_1268	2
effect/phenotype_1250	gene/protein_1282	2
effect/phenotype_1250	gene/protein_1392	2
effect/phenotype_1250	gene/protein_1457	2
effect/phenotype_1250	gene/protein_1583	2
effect/phenotype_1250	gene/protein_1593	2
effect/phenotype_1250	gene/protein_1629	2
effect/phenotype_1250	gene/protein_1725	2
effect/phenotype_1250	gene/protein_1812	2
effect/phenotype_1250	gene/protein_1813	2
effect/phenotype_1250	gene/protein_1814	2
effect/phenotype_1250	gene/protein_1822	2
effect/phenotype_1250	gene/protein_2166	2
effect/phenotype_1250	gene/protein_2218	2
effect/phenotype_1250	gene/protein_2222	2
effect/phenotype_1250	gene/protein_2247	2
effect/phenotype_1250	gene/protein_2271	2
effect/phenotype_1250	gene/protein_2290	2
effect/phenotype_1250	gene/protein_2348	2
effect/phenotype_1250	gene/protein_2353	2
effect/phenotype_1250	gene/protein_2517	2
effect/phenotype_1250	gene/protein_2530	2
effect/phenotype_1250	gene/protein_2558	2
effect/phenotype_1250	gene/protein_2572	2
effect/phenotype_1250	gene/protein_2581	2
effect/phenotype_1250	gene/protein_2593	2
effect/phenotype_1250	gene/protein_2629	2
effect/phenotype_1250	gene/protein_2643	2
effect/phenotype_1250	gene/protein_2670	2
effect/phenotype_1250	gene/protein_2720	2
effect/phenotype_1250	gene/protein_2731	2
effect/phenotype_1250	gene/protein_2752	2
effect/phenotype_1250	gene/protein_2760	2
effect/phenotype_1250	gene/protein_2782	2
effect/phenotype_1250	gene/protein_2784	2
effect/phenotype_1250	gene/protein_2806	2
effect/phenotype_1250	gene/protein_2891	2
effect/phenotype_1250	gene/protein_2897	2
effect/phenotype_1250	gene/protein_3074	2
effect/phenotype_1250	gene/protein_3350	2
effect/phenotype_1250	gene/protein_3351	2
effect/phenotype_1250	gene/protein_3418	2
effect/phenotype_1250	gene/protein_3456	2
effect/phenotype_1250	gene/protein_3553	2
effect/phenotype_1250	gene/protein_3569	2
effect/phenotype_1250	gene/protein_3612	2
effect/phenotype_1250	gene/protein_3630	2
effect/phenotype_1250	gene/protein_3735	2
effect/phenotype_1250	gene/protein_3737	2
effect/phenotype_1250	gene/protein_3767	2
effect/phenotype_1250	gene/protein_3785	2
effect/phenotype_1250	gene/protein_3899	2
effect/phenotype_1250	gene/protein_3952	2
effect/phenotype_1250	gene/protein_3954	2
effect/phenotype_1250	gene/protein_4047	2
effect/phenotype_1250	gene/protein_4204	2
effect/phenotype_1250	gene/protein_4504	2
effect/phenotype_1250	gene/protein_4524	2
effect/phenotype_1250	gene/protein_4548	2
effect/phenotype_1250	gene/protein_4668	2
effect/phenotype_1250	gene/protein_4803	2
effect/phenotype_1250	gene/protein_4804	2
effect/phenotype_1250	gene/protein_4842	2
effect/phenotype_1250	gene/protein_4843	2
effect/phenotype_1250	gene/protein_4852	2
effect/phenotype_1250	gene/protein_4854	2
effect/phenotype_1250	gene/protein_4905	2
effect/phenotype_1250	gene/protein_4986	2
effect/phenotype_1250	gene/protein_4988	2
effect/phenotype_1250	gene/protein_5020	2
effect/phenotype_1250	gene/protein_5066	2
effect/phenotype_1250	gene/protein_5173	2
effect/phenotype_1250	gene/protein_5428	2
effect/phenotype_1250	gene/protein_5443	2
effect/phenotype_1250	gene/protein_5515	2
effect/phenotype_1250	gene/protein_5580	2
effect/phenotype_1250	gene/protein_5743	2
effect/phenotype_1250	gene/protein_5816	2
effect/phenotype_1250	gene/protein_5833	2
effect/phenotype_1250	gene/protein_5898	2
effect/phenotype_1250	gene/protein_5917	2
effect/phenotype_1250	gene/protein_5978	2
effect/phenotype_1250	gene/protein_6448	2
effect/phenotype_1250	gene/protein_6505	2
effect/phenotype_1250	gene/protein_6513	2
effect/phenotype_1250	gene/protein_6529	2
effect/phenotype_1250	gene/protein_6530	2
effect/phenotype_1250	gene/protein_6546	2
effect/phenotype_1250	gene/protein_6547	2
effect/phenotype_1250	gene/protein_6648	2
effect/phenotype_1250	gene/protein_6750	2
effect/phenotype_1250	gene/protein_6752	2
effect/phenotype_1250	gene/protein_6792	2
effect/phenotype_1250	gene/protein_6844	2
effect/phenotype_1250	gene/protein_6854	2
effect/phenotype_1250	gene/protein_6904	2
effect/phenotype_1250	gene/protein_6925	2
effect/phenotype_1250	gene/protein_7200	2
effect/phenotype_1250	gene/protein_7248	2
effect/phenotype_1250	gene/protein_7249	2
effect/phenotype_1250	gene/protein_7360	2
effect/phenotype_1250	gene/protein_7701	2
effect/phenotype_1250	gene/protein_7779	2
effect/phenotype_1250	gene/protein_8243	2
effect/phenotype_1250	gene/protein_8295	2
effect/phenotype_1250	gene/protein_8450	2
effect/phenotype_1250	gene/protein_8560	2
effect/phenotype_1250	gene/protein_8665	2
effect/phenotype_1250	gene/protein_8777	2
effect/phenotype_1250	gene/protein_8818	2
effect/phenotype_1250	gene/protein_8828	2
effect/phenotype_1250	gene/protein_8884	2
effect/phenotype_1250	gene/protein_8943	2
effect/phenotype_1250	gene/protein_9330	2
effect/phenotype_1250	gene/protein_9488	2
effect/phenotype_1250	gene/protein_9526	2
effect/phenotype_1250	gene/protein_9698	2
effect/phenotype_1250	gene/protein_10102	2
effect/phenotype_1250	gene/protein_10236	2
effect/phenotype_1250	gene/protein_10280	2
effect/phenotype_1250	gene/protein_10297	2
effect/phenotype_1250	gene/protein_10300	2
effect/phenotype_1250	gene/protein_10559	2
effect/phenotype_1250	gene/protein_11133	2
effect/phenotype_1250	gene/protein_11154	2
effect/phenotype_1250	gene/protein_11277	2
effect/phenotype_1250	gene/protein_11284	2
effect/phenotype_1250	gene/protein_11342	2
effect/phenotype_1250	gene/protein_22884	2
effect/phenotype_1250	gene/protein_23036	2
effect/phenotype_1250	gene/protein_23221	2
effect/phenotype_1250	gene/protein_23241	2
effect/phenotype_1250	gene/protein_23316	2
effect/phenotype_1250	gene/protein_23499	2
effect/phenotype_1250	gene/protein_25939	2
effect/phenotype_1250	gene/protein_26115	2
effect/phenotype_1250	gene/protein_26235	2
effect/phenotype_1250	gene/protein_26960	2
effect/phenotype_1250	gene/protein_28514	2
effect/phenotype_1250	gene/protein_50484	2
effect/phenotype_1250	gene/protein_50801	2
effect/phenotype_1250	gene/protein_51075	2
effect/phenotype_1250	gene/protein_51227	2
effect/phenotype_1250	gene/protein_51399	2
effect/phenotype_1250	gene/protein_51412	2
effect/phenotype_1250	gene/protein_51738	2
effect/phenotype_1250	gene/protein_51780	2
effect/phenotype_1250	gene/protein_51807	2
effect/phenotype_1250	gene/protein_54676	2
effect/phenotype_1250	gene/protein_54681	2
effect/phenotype_1250	gene/protein_54715	2
effect/phenotype_1250	gene/protein_54805	2
effect/phenotype_1250	gene/protein_54886	2
effect/phenotype_1250	gene/protein_54936	2
effect/phenotype_1250	gene/protein_54968	2
effect/phenotype_1250	gene/protein_55074	2
effect/phenotype_1250	gene/protein_55904	2
effect/phenotype_1250	gene/protein_57030	2
effect/phenotype_1250	gene/protein_57178	2
effect/phenotype_1250	gene/protein_57468	2
effect/phenotype_1250	gene/protein_57531	2
effect/phenotype_1250	gene/protein_57534	2
effect/phenotype_1250	gene/protein_64135	2
effect/phenotype_1250	gene/protein_79147	2
effect/phenotype_1250	gene/protein_79152	2
effect/phenotype_1250	gene/protein_79731	2
effect/phenotype_1250	gene/protein_80036	2
effect/phenotype_1250	gene/protein_80856	2
effect/phenotype_1250	gene/protein_81570	2
effect/phenotype_1250	gene/protein_81603	2
effect/phenotype_1250	gene/protein_81609	2
effect/phenotype_1250	gene/protein_84148	2
effect/phenotype_1250	gene/protein_84162	2
effect/phenotype_1250	gene/protein_84628	2
effect/phenotype_1250	gene/protein_91801	2
effect/phenotype_1250	gene/protein_93183	2
effect/phenotype_1250	gene/protein_93627	2
effect/phenotype_1250	gene/protein_116461	2
effect/phenotype_1250	gene/protein_116931	2
effect/phenotype_1250	gene/protein_128637	2
effect/phenotype_1250	gene/protein_128869	2
effect/phenotype_1250	gene/protein_192683	2
effect/phenotype_1250	gene/protein_197258	2
effect/phenotype_1250	gene/protein_200424	2
effect/phenotype_1250	gene/protein_221692	2
effect/phenotype_1250	gene/protein_348980	2
effect/phenotype_1250	gene/protein_100131801	2
effect/phenotype_8000	gene/protein_18	2
effect/phenotype_8000	gene/protein_1141	2
effect/phenotype_8000	gene/protein_5376	2
effect/phenotype_8000	gene/protein_6314	2
effect/phenotype_8000	gene/protein_7274	2
effect/phenotype_1347	gene/protein_18	2
effect/phenotype_1347	gene/protein_1141	2
effect/phenotype_1347	gene/protein_5376	2
effect/phenotype_1347	gene/protein_6314	2
effect/phenotype_1347	gene/protein_7274	2
effect/phenotype_1284	gene/protein_18	2
effect/phenotype_1284	gene/protein_1141	2
effect/phenotype_1284	gene/protein_5376	2
effect/phenotype_1284	gene/protein_6314	2
effect/phenotype_1284	gene/protein_7274	2
effect/phenotype_3438	gene/protein_18	2
effect/phenotype_3438	gene/protein_1141	2
effect/phenotype_3438	gene/protein_5376	2
