drug_DB00583	effect/phenotype_2027	2
drug_DB00583	effect/phenotype_646	2
drug_DB00583	effect/phenotype_1903	2
drug_DB00583	effect/phenotype_4396	2
drug_DB00583	effect/phenotype_739	2
drug_DB00583	effect/phenotype_11675	2
drug_DB00583	effect/phenotype_5110	2
drug_DB00583	effect/phenotype_3418	2
drug_DB00583	effect/phenotype_12387	2
drug_DB00583	effect/phenotype_1626	2
drug_DB00583	effect/phenotype_100749	2
drug_DB00583	effect/phenotype_2019	2
drug_DB00583	effect/phenotype_12735	2
drug_DB00583	effect/phenotype_2014	2
drug_DB00583	effect/phenotype_2321	2
drug_DB00583	effect/phenotype_2094	2
drug_DB00583	effect/phenotype_2098	2
drug_DB00583	effect/phenotype_988	2
drug_DB00583	effect/phenotype_11123	2
drug_DB00583	effect/phenotype_478	2
drug_DB00583	effect/phenotype_1945	2
drug_DB00583	effect/phenotype_5263	2
drug_DB00583	effect/phenotype_11024	2
drug_DB00583	effect/phenotype_2315	2
drug_DB00583	effect/phenotype_3072	2
drug_DB00583	effect/phenotype_2153	2
drug_DB00583	effect/phenotype_822	2
drug_DB00583	effect/phenotype_2615	2
drug_DB00583	effect/phenotype_2487	2
drug_DB00583	effect/phenotype_2249	2
drug_DB00583	effect/phenotype_1276	2
drug_DB00583	effect/phenotype_2018	2
drug_DB00583	effect/phenotype_12531	2
drug_DB00583	effect/phenotype_1962	2
drug_DB00583	effect/phenotype_828	2
drug_DB00583	effect/phenotype_3401	2
drug_DB00583	effect/phenotype_989	2
drug_DB00583	effect/phenotype_83	2
drug_DB00583	effect/phenotype_12384	2
drug_DB00583	effect/phenotype_1250	2
drug_DB00583	effect/phenotype_246	2
drug_DB00583	effect/phenotype_1649	2
drug_DB00583	effect/phenotype_2013	2
drug_DB00583	effect/phenotype_4324	2
drug_DB00583	effect/phenotype_12398	2
drug_DB00583	effect/phenotype_2578	2
drug_DB00583	effect/phenotype_3326	2
drug_DB00583	effect/phenotype_3115	2
drug_DB00583	effect/phenotype_11105	2
drug_DB00583	effect/phenotype_100785	2
drug_DB00583	effect/phenotype_1324	2
drug_DB12525	effect/phenotype_100845	2
drug_DB12525	effect/phenotype_100665	2
drug_DB12525	effect/phenotype_12531	2
drug_DB12525	effect/phenotype_1025	2
drug_DB00855	effect/phenotype_1903	2
drug_DB00855	effect/phenotype_2381	2
drug_DB00855	effect/phenotype_30692	2
drug_DB00855	effect/phenotype_2014	2
drug_DB00855	effect/phenotype_969	2
drug_DB00855	effect/phenotype_988	2
drug_DB00855	effect/phenotype_11123	2
drug_DB00855	effect/phenotype_478	2
drug_DB00855	effect/phenotype_1945	2
drug_DB00855	effect/phenotype_11024	2
drug_DB00855	effect/phenotype_9733	2
drug_DB00855	effect/phenotype_2315	2
drug_DB00855	effect/phenotype_12377	2
drug_DB00855	effect/phenotype_1269	2
drug_DB00855	effect/phenotype_100963	2
