exposure_C024566	disease_4976	1
exposure_C015530	disease_4976	1
exposure_C051412	disease_11565	1
exposure_C009536	disease_5527	1
exposure_C035384	disease_21100	1
exposure_C031763	disease_3144	1
exposure_C031763	disease_4209	1
exposure_C031763	disease_7959	1
exposure_C031763	disease_16715	1
exposure_C023891	disease_18075	1
exposure_C033146	disease_5372	1
exposure_C093851	disease_5335	1
exposure_C029350	disease_5372	1
exposure_C512044	disease_5030	1
exposure_C512044	disease_3538	1
exposure_C512045	disease_3538	1
exposure_C541131	disease_4995	1
exposure_C541131	disease_5406	1
exposure_C541131	disease_2050	1
exposure_C541131	disease_4790	1
exposure_C541131	disease_18908	1
exposure_C511855	disease_3538	1
exposure_C512046	disease_3538	1
exposure_C483839	disease_3538	1
exposure_C029790	disease_24355	1
exposure_C029790	disease_21100	1
exposure_C066675	disease_4790	1
exposure_C477694	disease_3538	1
exposure_C500336	disease_21124	1
exposure_C511295	disease_3538	1
exposure_C511295	disease_5406	1
exposure_C511295	disease_21100	1
exposure_C045798	disease_2691	1
exposure_C045798	disease_7256	1
exposure_C078449	disease_21117	1
exposure_C087667	disease_4995	1
exposure_C087667	disease_24355	1
exposure_C087667	disease_4790	1
exposure_C087667	disease_18908	1
exposure_C067940	disease_5298	1
exposure_C067940	disease_24355	1
exposure_C067940	disease_4790	1
exposure_C070055	disease_5298	1
exposure_C070055	disease_24355	1
exposure_C070055	disease_5335	1
exposure_C070055	disease_11565	1
exposure_C070055	disease_4790	1
exposure_C070055	disease_18908	1
exposure_C034559	disease_4995	1
exposure_C038890	disease_24575	1
exposure_C038890	disease_5570	1
exposure_C541132	disease_11565	1
exposure_C541132	disease_4790	1
exposure_C081766	disease_24355	1
exposure_C081766	disease_5335	1
exposure_C014024	disease_5030	1
exposure_C014024	disease_24355	1
exposure_C014024	disease_21100	1
exposure_C014024	disease_2050	1
exposure_C014024	disease_5147	1
exposure_C014024	disease_4790	1
exposure_C009828	disease_24355	1
exposure_D015085	disease_4995	1
exposure_D015085	disease_2118	1
exposure_D015085	disease_8315	1
exposure_D015085	disease_3781	1
exposure_D015085	disease_2050	1
exposure_D015085	disease_5420	1
exposure_D015085	disease_4425	1
exposure_D015085	disease_5180	1
exposure_D015085	disease_5406	1
exposure_D015085	disease_21100	1
exposure_C004762	disease_20683	1
exposure_C004762	disease_29000	1
exposure_C004762	disease_1386	1
exposure_D015084	disease_5372	1
exposure_D015084	disease_21042	1
exposure_D015084	disease_5148	1
exposure_D015084	disease_5267	1
exposure_D015084	disease_3014	1
exposure_D015084	disease_5420	1
exposure_D015084	disease_5335	1
exposure_D015084	disease_4425	1
exposure_C016403	disease_4976	1
exposure_C009407	disease_24355	1
exposure_C049584	disease_5335	1
exposure_C078188	disease_21042	1
exposure_C078188	disease_2050	1
exposure_C004726	disease_3144	1
exposure_C004726	disease_4209	1
exposure_C004726	disease_7959	1
exposure_C004726	disease_16715	1
exposure_C060089	disease_21117	1
exposure_C000601538	disease_1071	1
exposure_C026114	disease_3144	1
exposure_C026114	disease_4209	1
exposure_C026114	disease_7959	1
exposure_C026114	disease_16715	1
exposure_C027309	disease_24575	1
exposure_C027309	disease_4790	1
exposure_C023035	disease_24575	1
exposure_C023035	disease_11565	1
exposure_C023035	disease_4790	1
exposure_C012587	disease_5302	1
exposure_C012587	disease_5372	1
exposure_C017618	disease_21124	1
exposure_C041594	disease_5302	1
exposure_D056810	disease_16296	1
exposure_D000079	disease_3144	1
exposure_D000079	disease_4209	1
exposure_D000079	disease_7959	1
exposure_D000079	disease_16715	1
exposure_D000082	disease_5302	1
exposure_D000082	disease_2039	1
exposure_C043377	disease_5372	1
exposure_C043377	disease_5335	1
exposure_C043377	disease_21117	1
exposure_C043377	disease_21040	1
exposure_D000171	disease_4995	1
exposure_D020106	disease_5030	1
exposure_D020106	disease_21100	1
exposure_D020106	disease_4976	1
exposure_D016604	disease_7256	1
exposure_D000348	disease_7256	1
exposure_D000075182	disease_8315	1
exposure_D000075182	disease_5154	1
exposure_D000075182	disease_5148	1
exposure_D000075182	disease_2869	1
exposure_D000075182	disease_24644	1
exposure_D000075182	disease_3620	1
