gene/protein_1	biological_process_43312	2
gene/protein_12	biological_process_43312	2
gene/protein_26	biological_process_43312	2
gene/protein_30	biological_process_43312	2
gene/protein_47	biological_process_43312	2
gene/protein_55	biological_process_43312	2
gene/protein_101	biological_process_43312	2
gene/protein_102	biological_process_43312	2
gene/protein_161	biological_process_43312	2
gene/protein_175	biological_process_43312	2
gene/protein_178	biological_process_43312	2
gene/protein_197	biological_process_43312	2
gene/protein_210	biological_process_43312	2
gene/protein_221	biological_process_43312	2
gene/protein_226	biological_process_43312	2
gene/protein_230	biological_process_43312	2
gene/protein_240	biological_process_43312	2
gene/protein_272	biological_process_43312	2
gene/protein_290	biological_process_43312	2
gene/protein_302	biological_process_43312	2
gene/protein_306	biological_process_43312	2
gene/protein_317	biological_process_43312	2
gene/protein_327	biological_process_43312	2
gene/protein_353	biological_process_43312	2
gene/protein_383	biological_process_43312	2
gene/protein_387	biological_process_43312	2
gene/protein_391	biological_process_43312	2
gene/protein_410	biological_process_43312	2
gene/protein_411	biological_process_43312	2
gene/protein_427	biological_process_43312	2
gene/protein_527	biological_process_43312	2
gene/protein_535	biological_process_43312	2
gene/protein_566	biological_process_43312	2
gene/protein_567	biological_process_43312	2
gene/protein_634	biological_process_43312	2
gene/protein_671	biological_process_43312	2
gene/protein_683	biological_process_43312	2
gene/protein_684	biological_process_43312	2
gene/protein_718	biological_process_43312	2
gene/protein_719	biological_process_43312	2
gene/protein_728	biological_process_43312	2
gene/protein_820	biological_process_43312	2
gene/protein_823	biological_process_43312	2
gene/protein_847	biological_process_43312	2
gene/protein_929	biological_process_43312	2
gene/protein_932	biological_process_43312	2
gene/protein_945	biological_process_43312	2
gene/protein_948	biological_process_43312	2
gene/protein_960	biological_process_43312	2
gene/protein_961	biological_process_43312	2
gene/protein_963	biological_process_43312	2
gene/protein_965	biological_process_43312	2
gene/protein_966	biological_process_43312	2
gene/protein_967	biological_process_43312	2
gene/protein_968	biological_process_43312	2
gene/protein_976	biological_process_43312	2
gene/protein_978	biological_process_43312	2
gene/protein_1075	biological_process_43312	2
gene/protein_1084	biological_process_43312	2
gene/protein_1088	biological_process_43312	2
gene/protein_1116	biological_process_43312	2
gene/protein_1118	biological_process_43312	2
gene/protein_1143	biological_process_43312	2
gene/protein_1265	biological_process_43312	2
gene/protein_1315	biological_process_43312	2
gene/protein_1378	biological_process_43312	2
gene/protein_1432	biological_process_43312	2
gene/protein_1460	biological_process_43312	2
gene/protein_1471	biological_process_43312	2
gene/protein_1476	biological_process_43312	2
gene/protein_1508	biological_process_43312	2
gene/protein_1509	biological_process_43312	2
gene/protein_1511	biological_process_43312	2
gene/protein_1512	biological_process_43312	2
gene/protein_1520	biological_process_43312	2
gene/protein_1522	biological_process_43312	2
gene/protein_1535	biological_process_43312	2
gene/protein_1536	biological_process_43312	2
gene/protein_1604	biological_process_43312	2
gene/protein_1650	biological_process_43312	2
gene/protein_1654	biological_process_43312	2
gene/protein_1667	biological_process_43312	2
gene/protein_1669	biological_process_43312	2
gene/protein_1675	biological_process_43312	2
gene/protein_1727	biological_process_43312	2
gene/protein_1729	biological_process_43312	2
gene/protein_1774	biological_process_43312	2
gene/protein_1778	biological_process_43312	2
gene/protein_1794	biological_process_43312	2
gene/protein_1823	biological_process_43312	2
gene/protein_1828	biological_process_43312	2
gene/protein_1832	biological_process_43312	2
gene/protein_1915	biological_process_43312	2
gene/protein_1938	biological_process_43312	2
gene/protein_1991	biological_process_43312	2
gene/protein_1992	biological_process_43312	2
gene/protein_2040	biological_process_43312	2
gene/protein_2171	biological_process_43312	2
gene/protein_2204	biological_process_43312	2
gene/protein_2207	biological_process_43312	2
gene/protein_2212	biological_process_43312	2
gene/protein_2215	biological_process_43312	2
gene/protein_2219	biological_process_43312	2
gene/protein_2268	biological_process_43312	2
gene/protein_2352	biological_process_43312	2
gene/protein_2357	biological_process_43312	2
gene/protein_2358	biological_process_43312	2
gene/protein_2444	biological_process_43312	2
gene/protein_2495	biological_process_43312	2
gene/protein_2512	biological_process_43312	2
gene/protein_2517	biological_process_43312	2
gene/protein_2519	biological_process_43312	2
gene/protein_2547	biological_process_43312	2
gene/protein_2548	biological_process_43312	2
gene/protein_2588	biological_process_43312	2
gene/protein_2665	biological_process_43312	2
gene/protein_2683	biological_process_43312	2
gene/protein_2717	biological_process_43312	2
gene/protein_2720	biological_process_43312	2
gene/protein_2760	biological_process_43312	2
gene/protein_2799	biological_process_43312	2
gene/protein_2821	biological_process_43312	2
gene/protein_2896	biological_process_43312	2
gene/protein_2919	biological_process_43312	2
gene/protein_2934	biological_process_43312	2
gene/protein_2950	biological_process_43312	2
gene/protein_2990	biological_process_43312	2
gene/protein_2992	biological_process_43312	2
gene/protein_3043	biological_process_43312	2
gene/protein_3071	biological_process_43312	2
gene/protein_3074	biological_process_43312	2
gene/protein_3101	biological_process_43312	2
gene/protein_3106	biological_process_43312	2
gene/protein_3107	biological_process_43312	2
gene/protein_3136	biological_process_43312	2
gene/protein_3146	biological_process_43312	2
gene/protein_3163	biological_process_43312	2
gene/protein_3240	biological_process_43312	2
gene/protein_3303	biological_process_43312	2
gene/protein_3304	biological_process_43312	2
gene/protein_3310	biological_process_43312	2
gene/protein_3312	biological_process_43312	2
gene/protein_3320	biological_process_43312	2
gene/protein_3326	biological_process_43312	2
gene/protein_3417	biological_process_43312	2
gene/protein_3482	biological_process_43312	2
gene/protein_3577	biological_process_43312	2
gene/protein_3579	biological_process_43312	2
gene/protein_3608	biological_process_43312	2
gene/protein_3614	biological_process_43312	2
gene/protein_3615	biological_process_43312	2
gene/protein_3683	biological_process_43312	2
gene/protein_3684	biological_process_43312	2
gene/protein_3685	biological_process_43312	2
gene/protein_3687	biological_process_43312	2
