multiplex	node	score
Disease	disease_4985	0.00018346289303380802
Disease	disease_5027	0.00013936758176728877
Disease	disease_24612	0.0001186861312884367
Disease	disease_19790	0.00011404856250063615
Disease	disease_4901	0.00011166999657616009
Disease	disease_5379	0.00010710583317257234
Disease	disease_2050	0.00010492363535257413
Disease	disease_1442	0.000104439655475866
Disease	disease_1609	0.00010000961774451574
Disease	disease_1475	9.354779425329446e-05
Disease	disease_5154	8.82106090699071e-05
Disease	disease_5281	8.489513874121576e-05
Disease	disease_11479	8.298894051708472e-05
Disease	disease_7803	8.254815906702272e-05
Disease	disease_3785	8.191497569135311e-05
Disease	disease_19171	7.810860020701486e-05
Disease	disease_4379	7.684896267012295e-05
Disease	disease_2442	7.248006565497852e-05
Disease	disease_15134	6.448874737932562e-05
Disease	disease_992	6.140322063930683e-05
Disease	disease_2009	6.087238825246294e-05
Disease	disease_1134	5.8959226583801285e-05
Disease	disease_28226	5.885984544216327e-05
Disease	disease_14250	5.7444911032039556e-05
Disease	disease_10911	5.711260517290413e-05
Disease	disease_24305	5.6825431797282546e-05
Disease	disease_7264	5.6790548598147924e-05
Disease	disease_18542	5.616447535833877e-05
Disease	disease_5263	5.4696336153864245e-05
Disease	disease_4781	5.453427792603723e-05
Disease	disease_12048	5.42075227836704e-05
Disease	disease_19182	5.418328869913717e-05
Disease	disease_21095	5.359432884484233e-05
Disease	disease_6716	5.254649826661291e-05
Disease	disease_5010	5.199154713234192e-05
Disease	disease_3678	5.171910052619296e-05
Disease	disease_6966	5.057227063968297e-05
Disease	disease_8742	4.953091865487852e-05
Disease	disease_7079	4.921234400964191e-05
Disease	disease_2046	4.88196580997347e-05
Disease	disease_10294	4.791799698071676e-05
Disease	disease_12548	4.742464313979915e-05
Disease	disease_12930	4.741143591016617e-05
Disease	disease_14118	4.7407780625656484e-05
Disease	disease_14456	4.737919605378031e-05
Disease	disease_14865	4.7374865792320227e-05
Disease	disease_18487	4.737331571032858e-05
Disease	disease_2909	4.649312413246201e-05
Disease	disease_8090	4.616071657852677e-05
Disease	disease_11922	4.5975472656658203e-05
Disease	disease_5084	4.308851722114044e-05
Disease	disease_12685	4.063379658910562e-05
Disease	disease_1265	3.97059016392616e-05
Disease	disease_5487	3.97059016392616e-05
Disease	disease_11057	3.829999894298082e-05
Disease	disease_12819	3.638934207746167e-05
Disease	disease_24613	3.56566095156472e-05
Disease	disease_2049	3.556939460390594e-05
Disease	disease_3996	3.48763532008846e-05
Disease	disease_1868	3.48645424712192e-05
Disease	disease_4955	3.421302588551907e-05
Disease	disease_11565	3.414306575157229e-05
Disease	disease_24644	3.3542659934541664e-05
Disease	disease_5240	3.312552675358633e-05
Disease	disease_1941	3.241265158738287e-05
Disease	disease_21084	3.228283923749119e-05
Disease	disease_5371	3.213753895821679e-05
Disease	disease_482	3.1529939851626655e-05
Disease	disease_11728	3.152928029995054e-05
Disease	disease_1922	3.0607894438373485e-05
Disease	disease_5267	2.9626492277882958e-05
Disease	disease_100192	2.9619805250273365e-05
Disease	disease_19117	2.9584693040045914e-05
Disease	disease_5395	2.9157983626232818e-05
Disease	disease_5570	2.7963441388099816e-05
Disease	disease_2254	2.763264807546877e-05
Disease	disease_4995	2.4310534346215864e-05
Disease	disease_2491	2.3903090331077885e-05
Disease	disease_1966	2.3838091853447325e-05
Disease	disease_1744	2.3838091853447325e-05
Disease	disease_2679	2.3172050532308556e-05
Disease	disease_1336	2.3033826903218683e-05
Disease	disease_7743	2.259904380013427e-05
Disease	disease_11918	2.2381262685671526e-05
Disease	disease_20671	2.2330691596352186e-05
Disease	disease_7661	2.205379116601617e-05
Disease	disease_17279	2.183822395371385e-05
Disease	disease_2494	2.0934488142650582e-05
Disease	disease_5618	2.0300111863826845e-05
Disease	disease_5155	1.968214239690583e-05
Disease	disease_18466	1.9610439077428096e-05
Disease	disease_5302	1.870352242056352e-05
Disease	disease_5180	1.8222604811885696e-05
Disease	disease_5148	1.7957307623200517e-05
Disease	disease_5071	1.7177907548073342e-05
Disease	disease_14231	1.7019546463733657e-05
Disease	disease_18321	1.7013491186259602e-05
Disease	disease_4729	1.647021971460782e-05
Disease	disease_44870	1.6311566229165454e-05
Disease	disease_9830	1.5846883234972966e-05
Disease	disease_15822	1.572025415303734e-05
Disease	disease_1343	1.5416935708937043e-05
Disease	disease_11562	1.5413002086337494e-05
Disease	disease_10482	1.5390872748088063e-05
Disease	disease_14796	1.537391730919206e-05
Disease	disease_10709	1.524313344412983e-05
Disease	disease_17636	1.518340133369884e-05
Disease	disease_4247	1.4821350823587882e-05
Disease	disease_477	1.4784850310471836e-05
Disease	disease_5303	1.451511282107311e-05
Disease	disease_15140	1.4409859749080699e-05
Disease	disease_6896	1.4257380547659786e-05
Disease	disease_6504	1.4221148407358381e-05
Disease	disease_5364	1.40130699962354e-05
Disease	disease_7186	1.3950259324604823e-05
Disease	disease_5258	1.3678470749078882e-05
Disease	disease_2803	1.3570708267568495e-05
Disease	disease_16829	1.3499356997349956e-05
Disease	disease_15470	1.3415465432265057e-05
Disease	disease_5146	1.3367488540366508e-05
Disease	disease_20643	1.3305433005395114e-05
Disease	disease_10138	1.2907907765860365e-05
Disease	disease_2420	1.269790405191519e-05
Disease	disease_4425	1.2394669522541881e-05
Disease	disease_17635	1.221688915347829e-05
Disease	disease_5009	1.196336270655983e-05
Disease	disease_5433	1.1346693456268995e-05
Disease	disease_3847	1.1208537952796353e-05
Disease	disease_4745	1.1172846615903375e-05
Disease	disease_21113	1.1115403603504987e-05
Disease	disease_8294	1.099319610728836e-05
Disease	disease_5384	1.0687021863568945e-05
Disease	disease_10198	1.0480541530406264e-05
Disease	disease_2908	1.0470364392573502e-05
Disease	disease_4805	1.0445394277947031e-05
Disease	disease_6004	1.0401991686390796e-05
Disease	disease_5560	1.0033123864390436e-05
Disease	disease_956	9.967798514586779e-06
Disease	disease_21072	9.93431346488232e-06
Disease	disease_4974	9.882352917396619e-06
Disease	disease_21698	9.817753068527616e-06
Disease	disease_1613	9.788842584593892e-06
Disease	disease_920	9.639751292418934e-06
Disease	disease_5420	9.597748615228284e-06
Disease	disease_24643	9.517591426116515e-06
Disease	disease_1340	9.446154710450636e-06
Disease	disease_2817	9.414205206541094e-06
Disease	disease_8233	9.373505941544871e-06
Disease	disease_4938	9.356064489633416e-06
Disease	disease_5002	9.218737592262162e-06
Disease	disease_19142	9.217761626654265e-06
Disease	disease_15914	9.19523435997087e-06
Disease	disease_694	9.183056988586093e-06
Disease	disease_2308	8.86985404962855e-06
Disease	disease_5252	8.851300965296576e-06
Disease	disease_2251	8.80932613046664e-06
Disease	disease_41086	8.658236601151065e-06
Disease	disease_2313	8.569046873393893e-06
Disease	disease_19624	8.543330987322256e-06
Disease	disease_5351	8.33932762745244e-06
Disease	disease_11751	8.229886811972267e-06
Disease	disease_5045	8.048827520230664e-06
Disease	disease_9688	8.046955111066255e-06
Disease	disease_43693	8.028298692821638e-06
Disease	disease_16158	8.020750129272828e-06
Disease	disease_21758	8.000769559556118e-06
Disease	disease_18612	7.907270292950178e-06
Disease	disease_8383	7.898539601855541e-06
Disease	disease_37939	7.75071766581129e-06
Disease	disease_9718	7.698212140301189e-06
Disease	disease_5283	7.65692980891661e-06
Disease	disease_4242	7.6065995180284665e-06
Disease	disease_37821	7.574111108922272e-06
Disease	disease_7263	7.404200725566395e-06
Disease	disease_4994	7.343182976870839e-06
Disease	disease_2708	7.314829246759139e-06
Disease	disease_5530	7.3102854621122786e-06
Disease	disease_9960	7.260945224851303e-06
Disease	disease_6891	7.217610565594689e-06
Disease	disease_21107	7.215992818800715e-06
Disease	disease_5531	7.031934107072247e-06
Disease	disease_6746	7.031796111536399e-06
Disease	disease_2602	7.021027258095283e-06
Disease	disease_831	6.943094817519213e-06
Disease	disease_19052	6.824165376554142e-06
Disease	disease_54866	6.8148658259092126e-06
Disease	disease_18544	6.773617871623689e-06
Disease	disease_5265	6.702186351045588e-06
Disease	disease_16430	6.638057747129332e-06
Disease	disease_5709	6.612569233254669e-06
Disease	disease_9468	6.435975695304761e-06
Disease	disease_6810	6.366868747960655e-06
Disease	disease_8575	6.2485902816742175e-06
Disease	disease_5559	6.244729618229607e-06
Disease	disease_45057	6.215298293277743e-06
Disease	disease_1945	6.079534809885974e-06
Disease	disease_3749	6.074594838203803e-06
Disease	disease_7781	6.0655924772022254e-06
Disease	disease_2258	6.018742093967744e-06
Disease	disease_22687	5.703670228015778e-06
Disease	disease_21211	5.6832427411481e-06
Disease	disease_1657	5.673216568348847e-06
Disease	disease_8243	5.664327647797209e-06
Disease	disease_1531	5.65069653876728e-06
Disease	disease_1241	5.612867669795617e-06
Disease	disease_5942	5.588772243693496e-06
Disease	disease_1133	5.5072749692102945e-06
Disease	disease_425	5.459177105655876e-06
Disease	disease_7088	5.4213021960741865e-06
Disease	disease_12321	5.416470123762144e-06
Disease	disease_11194	5.4121863448321515e-06
Disease	disease_11777	5.400989256776973e-06
Disease	disease_11401	5.400989256776973e-06
Disease	disease_12344	5.400989256776973e-06
Disease	disease_11647	5.400989256776973e-06
Disease	disease_12609	5.400989256776973e-06
Disease	disease_11561	5.400989256776973e-06
Disease	disease_12630	5.400989256776973e-06
Disease	disease_12631	5.400989256776973e-06
Disease	disease_1627	5.343814623720361e-06
Disease	disease_18324	5.319043508614892e-06
Disease	disease_18325	5.319043508614892e-06
Disease	disease_5294	5.306793702399413e-06
Disease	disease_5247	5.2884874863470616e-06
Disease	disease_20124	5.277901583640383e-06
Disease	disease_5231	5.274693607145543e-06
Disease	disease_15356	5.237672606132837e-06
Disease	disease_7089	5.229139892664905e-06
Disease	disease_5383	5.121910951510545e-06
Disease	disease_15057	5.072248880549787e-06
Disease	disease_19623	5.070332178168587e-06
Disease	disease_15056	4.987733584815834e-06
Disease	disease_15055	4.987733584815834e-06
Disease	disease_4596	4.96717649538503e-06
Disease	disease_1196	4.923676550376821e-06
Disease	disease_9606	4.895406005544818e-06
Disease	disease_5338	4.8702806664107506e-06
Disease	disease_9529	4.86993229066212e-06
Disease	disease_19013	4.855477491910219e-06
Disease	disease_7448	4.827026627149912e-06
Disease	disease_7488	4.7606054492313615e-06
Disease	disease_5367	4.742624165079548e-06
Disease	disease_1151	4.716738474801101e-06
Disease	disease_14092	4.7000173841717176e-06
Disease	disease_15183	4.650788192601565e-06
Disease	disease_5066	4.5863954350395745e-06
Disease	disease_4989	4.549360132475611e-06
Disease	disease_5136	4.535447337775191e-06
Disease	disease_4868	4.463376304346347e-06
Disease	disease_44843	4.404121264987248e-06
Disease	disease_6679	4.380053708872803e-06
Disease	disease_6816	4.353665209093197e-06
Disease	disease_5567	4.336872601735264e-06
Disease	disease_6642	4.263065164186186e-06
Disease	disease_5372	4.251679421639233e-06
Disease	disease_21124	4.230233157328077e-06
Disease	disease_1386	4.2151806752633555e-06
Disease	disease_17143	4.183818379307122e-06
Disease	disease_6874	4.177252546576573e-06
Disease	disease_5453	4.121329579208844e-06
Disease	disease_5359	4.075580663697092e-06
Disease	disease_8903	4.01681385966952e-06
Disease	disease_2441	3.8819049882150565e-06
Disease	disease_5151	3.840388902485867e-06
Disease	disease_4784	3.835999599465509e-06
Disease	disease_5354	3.8013356780679252e-06
Disease	disease_2520	3.7769539125743693e-06
Disease	disease_4765	3.6774119547616957e-06
Disease	disease_2326	3.619450344714471e-06
Disease	disease_5929	3.5924136721280914e-06
Disease	disease_4456	3.582107602430827e-06
Disease	disease_705	3.50598170799454e-06
Disease	disease_17990	3.5042003354663415e-06
Disease	disease_510	3.4829554892613916e-06
Disease	disease_5277	3.4765223080217833e-06
Disease	disease_5393	3.4738711638238314e-06
Disease	disease_3969	3.4046436742570514e-06
Disease	disease_5542	3.391988687434865e-06
Disease	disease_5452	3.3125745381409205e-06
Disease	disease_8143	3.3033369832045273e-06
Disease	disease_3330	3.299893240605141e-06
Disease	disease_5186	3.2794509525885766e-06
Disease	disease_4565	3.2335888458724502e-06
Disease	disease_9693	3.219750062344472e-06
Disease	disease_12050	3.2190345009209923e-06
Disease	disease_12100	3.2190345009209923e-06
Disease	disease_1040	3.2157019290617513e-06
Disease	disease_19542	3.2125911812576226e-06
Disease	disease_2714	3.198240940636916e-06
Disease	disease_18546	3.1832711475584883e-06
Disease	disease_6130	3.1619078728599993e-06
Disease	disease_20683	3.136723409603159e-06
Disease	disease_16565	3.116761995019965e-06
Disease	disease_5011	3.1153302010284614e-06
Disease	disease_1567	3.1058801673931964e-06
Disease	disease_2105	3.0914442993345793e-06
Disease	disease_5191	3.0842136109558734e-06
Disease	disease_20836	3.0517731430028653e-06
Disease	disease_7440	3.0452712356872968e-06
Disease	disease_16022	3.040087173690853e-06
Disease	disease_693	3.019809152086037e-06
Disease	disease_20075	3.013507317568151e-06
Disease	disease_12881	2.987071023902428e-06
Disease	disease_12686	2.9868654289433695e-06
